name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,time_signature,release_year,decade,mood_Calm,mood_Energetic,mood_Happy,mood_Sad,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,energy_danceability,valence_danceability,acoustic_instrumental,speechiness_energy,tempo_category
Adagio For Strings,Adagio For Strings,Lucas & Steve,1RvDsjCBDTES3lPiEGNNMY,2018-11-09,1.2588489312083628,-0.3966008819720436,-0.9541299746343853,-1.0936625490111818,0.8744973813493035,0.198405796228526,0.3741095501823182,-1.200371764595449,0.6408820992799522,0.33266987434299555,0.27641561617055393,0.25951051390665175,0.5192737409480563,0.2538771048279807,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.8343841642846473,1.145310681305288,-0.21698898884188286,0.29091893396675145,slow
Adjustments,Adjustments,Josie Mehlin,6w0vhPaZBYjhrDobs3QE14,2020-01-17,1.2059973295005244,-0.6612943783594349,0.19798216246198422,1.2773214186768949,0.10208835297157615,1.253941962339833,0.4304380871587582,-0.05329848744996012,-0.0537276910100892,-0.6203178450974152,0.5845907944584332,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02021167288349498,-0.010552149801296032,1.601686926274405,-0.06332722712487242,slow
Adrift,Adrift,Cooper Sams,3TNNGjgOQ7O8vwAlvlD9Fg,2018-03-21,1.2238681504597395,-1.0774952325447051,-0.7463720482727447,0.11512573263596042,-0.5354556069592468,1.3855792671204574,-0.4285721017319513,-1.165467736798491,-0.5415892354634148,-0.41714279831316503,-1.1796810212687612,0.25951051390665175,0.5192737409480563,0.2538771048279807,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.39964909812529875,0.8698725419100898,0.15951582825243976,0.22336145025945445,
Afraid of Heights,Afraid of Heights,Billy Talent,0P44AUPRzaIAHNWquN0fGR,2016-07-29,0.9200531971030472,0.0999020086444004,0.26723480458253035,-1.0953900054921106,1.4813901893603756,-0.8522229799151162,1.4584338869787874,1.6800038020126211,1.1725587288846748,0.3109011193303974,1.066951943082941,0.25951051390665175,0.34940164448149935,0.2538771048279807,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.3958790177641976,0.4489554877287508,0.9335165346497221,0.4605658680372101,slow
Africa,Toto IV,TOTO,2374M0fQpWi3dLnB54qaLX,1982-04-08,1.6864126627482077,1.3234798914443155,1.0730837310761656,-0.4696268137997303,-0.41285099928024244,-0.8520611147847933,-0.8362498880989355,1.5451473309789194,-0.8753610309133554,-0.5235678228192008,-0.9122896714835685,0.25951051390665175,-2.53842399544997,-2.210646865624766,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.4430236906861659,1.6580724629892378,0.40015074649902876,0.21615549884188795,
After The Rain,After The Rain,Comet Blue,2XBc2jWnvPqNO2LebVtLaY,2020-08-03,0.4884324029348183,-1.8005620935695021,-0.2804906376436118,1.3236143286030537,-1.4528445839173973,1.4587111031096933,-0.28775075929085137,-0.16832312450811782,-2.055286535021014,-0.4969615666926919,-0.7575114163192616,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.40750930374005867,0.04721306052344703,1.9307709173683565,0.722007920584582,
Afterlife,Avenged Sevenfold,Avenged Sevenfold,4QdwsME04RG25KPHcPYoox,2007-10-30,,2.293569618443915,-0.053845627067276323,-1.0947175400637095,1.3557204664893958,-0.8521032874768805,0.3741095501823182,0.1926162538467906,0.9829613420674663,0.5334261705702903,-0.31451823085568914,0.25951051390665175,-0.4150227896180072,-0.5676308853229348,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.0729996186460619,-0.010371542971730116,0.9328124147468905,0.723176776803206,
Algo Rhythm,Temporär Musik 1-13,One Sentence. Supervisor,0PqJ7LSknltqqMNqPDClNA,2016-10-28,,-0.16243888901942144,-0.6204581535081142,-1.0957703382941881,0.742697428094374,1.48552610963908,-0.3159150277790714,0.9422595781223692,0.5591475367651131,-0.5961303395278615,1.063843945991288,0.25951051390665175,0.34940164448149935,0.2538771048279807,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.4608126748506607,-0.5846326379671398,-1.627795447704064,-0.4427444699763687,slow
Alison,Souvlaki,Slowdive,55CenVQ4alvDJ1PS8aYB0m,1993-01-01,,0.2081738299002344,-1.3948286063105917,-1.0724823244854924,-0.259595239681487,1.1881233099495203,-0.2736686250467414,-0.2040204256640978,-0.07087855002959641,-0.3856990410727455,-0.6065318242669745,0.25951051390665175,-1.6041274648839063,-1.3891388754738505,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.36209086636979254,0.2845735259879472,-1.2742412492300588,0.10012563501219907,
Alive,Alive,Paris Blohm,2rPJcL8gQauA2nBdRyNZZL,2018-11-16,1.187857679949517,-0.6879920172076465,-0.04125423759081396,-1.0897568892947802,1.0400136017159596,-0.8522549141501649,-0.8214636471426201,-0.771210877364668,1.0096255681993564,-0.005955203630754428,0.3720728599914218,0.25951051390665175,0.5192737409480563,0.2538771048279807,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.04290496822286836,0.0318157167674221,0.9287506641304736,-0.006193492776972872,slow
All I Want,The Kodaline EP,Kodaline,1XczdQt6RKNkEQfPqUsi3q,2012-09-07,0.6750441963111865,1.510067110209198,-1.9614411327514292,-0.8204783416611446,-0.24733477891358618,-0.6272526320899486,-0.7665433235905911,-0.7315472094135791,0.32841488651830536,-0.21880525264282577,2.350934608246729,-1.7407615371041707,0.009657451548385312,0.2538771048279807,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0.4851326089210888,1.4348867870933175,0.5146471993797491,0.05411814878754468,slow
All Mirrors,All Mirrors,Angel Olsen,4ZQdynvfiayhdoq5lcuCQ1,2019-07-31,,1.081824435890694,-0.4504743955758631,-1.0885142901336042,0.5557254013838925,-0.8475500993681907,-0.10468301411742155,-0.44596880016573953,0.5561997328711352,-0.3881177916297007,-0.4867358030342698,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-0.2503400642945629,0.2008975257003544,0.9225703947664319,-0.21568691553764538,
All These Things I Hate (Revolve Around Me),The Poison,Bullet For My Valentine,6hZkQjIQBY7HAj4nzLUvdx,2005-09-01,0.9433565478899724,0.09571961091361009,-0.07902840602020314,-1.0219743232871097,1.1380972878591633,-0.8522549141501649,0.8529021144820577,0.5575219989968077,1.0754151914694972,-0.06158646644072756,-0.8678798463739525,-1.7407615371041707,-0.5848948860845642,-0.5676308853229348,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.08994201455542597,-0.044060074901915006,0.8709826391567285,-0.07009139042502141,
All in the Suit That You Wear,Thank You,Stone Temple Pilots,17Nk1aji6gd26vabky7fMi,2003-11-10,0.9433565478899724,-0.006522586947001224,-0.4504743955758631,-1.095752064777112,1.4538041526325995,-0.8071569486234692,1.0218877254113776,0.9541586785076959,1.1481723512163131,0.18754484092567417,0.12937282043436055,0.25951051390665175,-0.7547669825511213,-0.5676308853229348,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.6549015469428501,-0.4298240539842186,0.8844438930533597,0.2726534685425654,slow
All of Me,Love In The Future (Expanded Edition),John Legend,3U4isOIWM3VvDubwSI3y7a,2013-08-30,1.6992384647320244,0.864583727090561,-0.49454425874348384,1.1506250336158288,-0.7469485552055294,-0.8522549141501649,-0.24550435655852137,-0.04536575385974235,0.5985409160755436,-0.5259865733761562,0.02746504912916887,0.25951051390665175,0.09459349978166381,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.36939911955363475,0.02243537311490562,-0.9806258392432887,0.392884911040827,slow
All or Nothing (feat. Axel Ehnström) - Deluxe Mix,Less is More (Deluxe),Lost Frequencies,15bAMg00o4VdWmQrlkbfG3,2017-07-14,0.3895110144039405,-0.8624328558960254,1.4885995837994468,-0.5451573510476737,0.9449950307647311,0.25203580928729913,3.1975774661263716,0.7558403387522515,0.3096561344657193,-0.31071777380712945,0.1684990504881667,0.25951051390665175,0.43433769271477785,0.2538771048279807,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1.4067192094889243,1.1251436136854345,-0.13739917416022068,-0.29362675221801704,slow
Always,Back Into Your System,Saliva,7kpa6MWRrPaF3b6C0DgioK,2002-11-12,1.389996460133339,0.1960971564525774,-0.8659902482991438,-1.0660744111641347,1.2208553980424912,-0.8522549141501649,0.03613832832367829,0.11328891794461288,0.9534833031276885,0.1827073398117635,2.1697038445023566,0.25951051390665175,-0.8397030307843998,-0.5676308853229348,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-1.057248869288167,-0.09810709818039663,0.9085671557643772,0.22305924207117522,slow
Ambre,Wintermusik,Nils Frahm,0suQ6B8Bsp0tFuCXx652Az,2009-12-04,,0.13404083012197626,-0.689710795628661,1.3211778596595718,-1.379588330829192,1.4562733752433854,-0.3511203633893463,0.06569251640330624,-1.8831079893954927,-0.47761156223704904,0.9128643539390006,-1.7407615371041707,-0.24515069315145022,-0.5676308853229348,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9515169652962184,-0.04530883775537321,1.9239961409832764,0.6589073379313333,slow
Anaviosi,Anaviosi,Alexi Musnitsky,4OWZLr2sLv7ueKPHV7JRNP,2020-07-09,0.9200531971030472,-0.7964555316928084,-0.689710795628661,1.3284872664900178,-1.5190510720640595,1.4538356473770777,-0.49968687966470676,-0.8902018812179344,-1.7495188765638625,0.7559512218101831,-1.7614290102241188,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.047705923513873,0.6139818477649523,1.9314021451097194,-1.1483285139188943,
Anchor,Anchor,Novo Amor,6x6XKEUcCJGUACD4Xh7KuP,2015-10-23,,0.6331925726345874,-0.09161979549666621,0.7437347200543274,-0.46495795754381936,1.246628778740909,-0.4806759984351583,-0.9179664487836966,-0.28379038582644717,-0.5356615756039775,-0.06884832741104813,0.25951051390665175,0.26446559624822086,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.04259935298471234,0.0841038983103632,0.9271611057685379,0.24906011212752957,
Andromeda,Andromeda,Weyes Blood,0L6lVIgGqVHnmR3BIy8GHa,2019-01-17,0.8715793157279748,1.0497593866213017,-0.23642077447599108,-0.20161523001670528,-0.1400557471944576,-0.8493296407105955,1.3316946787817974,-0.6085898387652038,0.48116472466079124,-0.6469241012239241,0.41917628258047035,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.03311208822152728,0.143883281019088,0.17123779087187235,0.09060543837501961,slow
Angel's Song,Angel's Song,Arlo Parks,5hXTMmVXz1Ablgu34BkTz1,2019-11-20,1.3095692820337832,-0.39565984248261576,1.2115890153172593,1.0824039031983315,-0.958441503451812,-0.7730287584951592,-0.28775075929085137,-0.10882762258148453,-0.5020618650668943,-0.22606150431369187,-0.0832141806346879,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-1.1612371974063744,-0.13185435208281918,-0.8367293454797207,0.21666672806699314,
Angry Chair,The Essential Alice In Chains,Alice In Chains,6H0wgcQCOuLYqDuNhMW8KL,2006-07-24,0.3895110144039405,1.1929019489575998,-1.18077498521072,-0.9393780261030684,1.4262181159048235,-0.8522519401221679,-0.7658392168783856,-0.8902018812179344,1.0285183113380323,1.3316138543655582,-0.40869054273276767,0.25951051390665175,-0.4999588378512857,-0.5676308853229348,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-1.684042674714779,1.0511281131296617,0.8005867452544725,1.8991718024860065,
Anthem,Anthem,EDX,1SSAvErVyid5OXzmtGZKkg,2018-03-30,1.0521596985171122,-1.07111707600525,1.0290138679085457,-1.0920958994805228,1.079860099211636,1.3270737983290686,0.21216500637505334,-0.3706078310586708,0.9414241053795974,-0.4703553105661829,0.09863818252801665,0.25951051390665175,0.5192737409480563,0.2538771048279807,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1.1111910174898714,-0.3813605977148797,-1.449291853463218,-0.5079179323327182,slow
Anthem of Our Dying Day,Page Avenue (US Non-PA Version),Story Of The Year,4sPJgy0CksvmXp9jC0W4gv,2003-09-16,1.2759797500555345,-0.0683349400766396,-0.7085978798433555,-1.0443898375671443,0.8959531876931297,-0.8522549141501649,0.31778101320587815,0.05775978281308847,0.6968903732655302,0.5890574333802634,2.6110394315170473,-1.7407615371041707,-0.7547669825511213,-0.5676308853229348,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.6348705292382477,-0.040928459641567175,0.8900863713550912,0.5277678851713804,slow
Are You Gonna Be My Girl,Get Born,Jet,305WCRhhS10XUcH6AEwZk6,2003-09-15,1.566261297022747,-0.10712667902971967,0.7079334362587375,-1.0921933582382621,1.3649158120653213,-0.8508361565319736,-0.10468301411742155,0.7717058059326876,1.0847945674957902,0.7632074734810494,-0.4865286032281596,0.25951051390665175,-0.7547669825511213,-0.5676308853229348,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9662695410392881,0.546316342974746,0.929277599113192,1.0417139484407087,
As I Sleep (feat. Charlee),As I Sleep (feat. Charlee),Tobtok,72qlZsoVPpyFxVjL6GUuYI,2018-04-13,1.2588489312083628,-0.46139319348487007,1.2178847100554915,-1.0482881878767156,0.9695159523005323,-0.7484077070454498,1.1275037322422028,-0.5570270704287882,0.7001061593316877,2.5893641439823445,0.1339657494698028,0.25951051390665175,0.5192737409480563,0.2538771048279807,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.1807586544617075,-0.6783947521622246,0.7845469590116424,2.5104298439058956,slow
Ashes to Ashes,Ashes to Ashes,Warpaint,2lJa0SY7vZpvJ7QDFanOuZ,2010-10-05,1.187857679949517,1.5732561692585547,1.230476099531954,-0.6426161087869554,1.1135763663233622,-0.783510988320283,0.04317939544573329,1.8148602730463237,0.6765237281798653,-0.4413303038827186,-0.006791985481048285,0.25951051390665175,-0.1602146449181717,0.2538771048279807,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1.370229103764537,2.2331421899735373,0.5034967825062019,-0.491454996146103,
Atlavík,Varða,Hugar,6WdO6Ds95sLALCqCOfbDQh,2019-08-23,1.2238681504597395,-1.1190403833372222,0.2168692466766788,1.0166192417243163,-1.1055670326666172,1.0906141952972055,-0.5940371791002437,-0.41423786580486854,-1.8236159471715767,-0.3808615399588348,0.26550309304875086,0.25951051390665175,0.6042097891813348,0.2538771048279807,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.23976348952498042,-0.08983545390205701,1.1087393762368205,0.42106796258912726,slow
Auburn Sky,Auburn Sky,Toledo Rains,42BtxDRqFTbE6Jb6rd9QOZ,2020-03-10,1.1316955398750181,-0.9953808237635221,-1.4829683326458332,1.1116415305201162,-1.4488599341678294,1.3173228868638371,-0.5186977608942552,-1.1000226846791943,-2.005977815339931,-0.4364928027688079,0.4778483610106711,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2.1486134008102176,1.6312988065712979,1.4643908301424937,0.6324169334843464,slow
Awaken,Awaken,William Duhamel,00ZtJgQax06A96l8sMcmlB,2020-01-02,1.2588489312083628,-1.568595859425545,-0.9730170588490799,1.1676803162202032,-1.2670986032837057,1.3855792671204574,-0.45673637022017133,-0.9258991823739144,-0.2815125373629189,-0.42923655109794184,0.2718226871351117,-1.7407615371041707,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.2329085562388884,0.900915699224234,1.6179136367793732,0.5438850343745171,slow
Away From Me,Life On Display,Puddle Of Mudd,4wzaTdhmBgpch7IXu3CskA,2003-01-01,,0.32271924775225386,-0.6582323219375034,-1.0943130862190915,1.294418162649894,-0.8522549141501649,0.007974059835458482,-0.5847916379945505,1.1512541461963808,1.1139263042395762,1.2308469897160974,0.25951051390665175,-0.7547669825511213,-0.5676308853229348,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.8520278727591166,0.38492875772678886,0.9326337053490538,1.441886440061179,slow
Back Where I Belong (feat. Avicii),Back Where I Belong (feat. Avicii),Otto Knows,78W8wiUIlQ2SnWY9TVowKZ,2016-06-03,1.2759797500555345,-0.7971874512956966,-0.022367153376118665,-1.021243382604065,1.0951856751715117,-0.6867331920278607,1.944267518400582,1.0017550800490025,1.1176223835878158,0.2528511059634688,0.2357008542699028,0.25951051390665175,0.34940164448149935,0.2538771048279807,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.024496185971889278,-0.022406409520762068,0.7013217279730193,0.27691890920246504,slow
Back+,Back+,Ton Snijders,6MrVWgw16iHBGRntjRkGQq,2020-04-10,0.5704503432651914,-0.3694675766935415,-0.7400763535345132,1.3236143286030537,-1.4957561966050488,1.4489601916444619,-0.3229560949011264,-0.9100337151934789,-2.2324227508318613,-0.027723958643352597,-1.781216591707641,-1.7407615371041707,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.1069737917601168,0.6734944335338555,1.9178644712360364,0.041468282935216746,
Bad Feeling,Bad Feeling,Muzz,1qUaWLUot3Iik95S09cdSZ,2020-03-12,0.9433565478899724,-1.0807540174432793,0.0720682676973536,-0.24059873311241828,-0.4772184183117198,0.951663706917657,-0.4285721017319513,-0.26748229438583976,0.32667300239913666,-0.44858655555358473,-1.2498181556370576,0.25951051390665175,0.6891458374146133,1.0753850949788963,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,-0.03439230472099669,-0.01927698559610104,-0.228969082233456,0.21407376651718413,
Bad Kingdom,Gold,May,7vCuaxRIKElwgjSAo5REkw,2018-01-19,1.292883604002747,-0.46576728444498827,-0.6267538482463456,1.1798626609376133,-0.9461810426839116,-0.8366534558057944,-0.3863256989996213,-1.0631354734846818,-0.3856236112547713,-0.4461678049966295,-0.027063033178828015,0.25951051390665175,0.5192737409480563,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.5930226096398814,0.6663242492137251,-0.9871361726496745,0.422155518943703,
Bad Timing,Bad Timing,Arlo Day,2KSCegx6TosQQEgmhJKNQa,2019-04-15,0.706476013691026,0.6088649591671572,-0.18605521657013918,0.5829277697845127,-0.6703206754061517,-0.8509507297416901,-0.5658729106120237,-0.465800634141284,0.23408516191101575,-0.6807866090212991,0.9399039286363801,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.12471665843413353,0.08666463786366475,-0.49604281108482695,0.45634533956662093,slow
Ballad of the Dying Man,Ballad of the Dying Man,Father John Misty,65w8nArxPq2EzOAhteymf0,2017-02-01,,1.233610620203959,-0.6393452377228087,0.9703263317981574,-0.19829293584198474,-0.8512651966364438,-0.5419332823970368,-0.3071459623369286,0.3166236709423943,-0.6469241012239241,0.7082200121041764,0.25951051390665175,0.43433769271477785,0.2538771048279807,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.12677764420464738,0.19637230830590446,-0.8260050356396778,0.1282804792986292,slow
Balloon,Balloon,YuMe,6a9DN96EWRc56Lwl5YD7KL,2020-05-01,0.8202457690900641,-1.3372395582839947,-0.5826839850787253,1.3089955149421615,-1.5402616691925275,1.412394273649844,-0.3299971620231814,-1.2071145881471341,-2.359714282617267,-0.4461678049966295,-1.61766687808467,-1.7407615371041707,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8974858074691112,0.7033663386682364,1.8488177695376378,0.6872151680640747,
Bat Country,City of Evil,Avenged Sevenfold,6irNz2hSXvd2QJG0vXyBFR,2005-06-06,0.9433565478899724,1.6009122742534057,0.254643415106068,-1.095195087976632,1.410892539944948,-0.8522347297634317,1.803446175959482,0.6447820684892032,0.9918047537493999,-0.34699903216145966,0.20393021733300845,0.25951051390665175,-0.5848948860845642,-0.5676308853229348,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.35927449471925604,0.16418950791924536,0.9333632898400027,-0.4895783458447205,slow
Bayybe 07,Bayybe,Bilo 503,08qO8i2K0Hxl0h8PIncyuH,2017-11-17,1.1694366921162096,-1.842908870593754,-0.3812217534553163,0.9191604839850347,-0.37913473216851623,1.4245829129813834,-0.07651874562920154,-0.9965005113268525,-0.10719013435995915,-0.20913025041500438,0.3040077236842269,0.25951051390665175,0.43433769271477785,0.2538771048279807,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.14453440739309348,0.379887672247142,1.309420319772779,0.07928854147942742,slow
Be My Mistake,A Brief Inquiry Into Online Relationships,The 1975,0AG2l0IboWNSwjUkMr2Aq7,2018-11-30,0.9433565478899724,0.6402677954625077,0.44980995199124546,0.9386522355328908,-1.0810461111308163,-0.8519209454324806,-0.5370045354115982,-0.9818249541849496,-0.38508764691041153,-0.47277406112313836,-0.31810969416159895,-1.7407615371041707,0.5192737409480563,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.48626529934807505,-0.44163463550573895,-0.7996574999274918,0.5110905602206915,
Beautiful Life,Beautiful Life,Lost Frequencies,2s25Z079T5KRzfqEQRMQQ4,2016-06-03,0.7365677490008028,-1.0191856375146036,1.457121110108289,-0.786367776452396,0.037720933940098775,-0.7676657571892818,-0.19621688670413637,-0.013634819498871261,0.6494575287897055,-0.39537404330056686,0.029157180879068437,0.25951051390665175,0.34940164448149935,0.2538771048279807,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.054963969137118165,-0.01986758332432144,0.6036676145395804,-0.014913878168970435,slow
Beautiful Night,Burden Brothers EP,Burden Brothers,4zhRVs7eqgdroy5E3kKEs2,2002-08-13,0.9200531971030472,0.6897769286007379,0.1916864677237527,-1.0945616060513266,1.1779437853548398,-0.793749445358776,-0.16101155109386156,1.017620547229438,0.9367344173664509,0.10288857143223674,0.37980831941953497,0.25951051390665175,-0.8397030307843998,-0.5676308853229348,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.22579588339181558,0.1950640881815232,0.8688076677142516,0.12119695330264078,slow
Beekweide,Beekweide,Job Roggeveen,199PI6mx1IFrDk8ZMtNTyX,2020-07-10,0.8202457690900641,-0.012761330228763428,-1.1304094273048677,1.3016861081117155,-1.2189762947696965,1.4952770211043114,-0.3652024976334563,-0.6720517074869459,-1.6211554160897381,-0.4703553105661829,-1.561619330531865,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.3779422952688223,0.7596935857795769,1.9463813261501506,0.5733519736992155,
Before You Go,Divinely Uninspired To A Hellish Extent (Extended Edition),Lewis Capaldi,2gMXnyrvIjhVBUZwvLZDMP,2019-11-22,1.6992384647320244,-0.08436746471133576,-0.2616035534289172,0.3758279095885388,0.20630226949872962,-0.8522549141501649,-0.5517907763679137,-0.6323880395358571,0.8941252519898627,0.0811198164196384,-0.2504934907676425,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.05396940678131779,0.1654349582885268,-0.32030118282161607,0.016735202228691716,
Bennie And The Jets - Remastered 2014,Goodbye Yellow Brick Road (40th Anniversary Celebration/ Super Deluxe Edition),Elton John,3iJxloILmOu2NIRZ0OGyui,1973-10-05,,1.7879874394202138,1.041605257385008,-0.4842456274606226,0.4913579823524148,-0.8522408484603762,2.338567277235662,1.6760374352175127,0.47835091185290335,-0.03981771142812939,0.4672811708990513,0.25951051390665175,-3.3028484295494764,-3.0321548557756817,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5118010576763653,1.745769404096646,0.41269390441026826,-0.019564750349216346,slow
Better Than Today,Better Than Today,Rhys Lewis,6MLHg35rlksBc5OBcdZvJi,2019-01-04,1.3423185487585174,0.18133677779432994,-0.7148935745815871,0.6974418101281685,-0.8389020109647828,-0.8522549141501649,-0.5834755784171611,0.26004448936364144,0.35775893437199335,-0.402630294971433,-1.3980696169088935,0.25951051390665175,0.6042097891813348,0.2538771048279807,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0.5997256573422953,-0.18590413455141713,-0.5943982100155178,0.3377673641268788,
Better Together,In Between Dreams,Jack Johnson,4VywXu6umkIQ2OS0m1I79y,2005-01-01,1.524107403600329,-0.21377782116487243,2.3133355945077767,-0.3453668976821461,-0.4925439942715954,-0.8522061595928386,-0.4004078332437313,1.2556025549359713,0.26825288886394033,-0.008373954187709687,-0.31341316522310164,0.25951051390665175,-0.5848948860845642,-0.5676308853229348,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,-1.1394195538095162,2.9046300828882883,0.2943237975241946,0.004124540843461882,
Betty,Betty,Wilson Trouvé,0yBM8cOHjb6iiMI2eM8pIc,2020-05-29,0.7654774587245902,-1.014184186894867,-2.0747636380395966,1.0726580274244033,-0.9890926553715631,1.4392092801792304,-0.4637774373422262,-0.3111123291320375,-1.0880048845380266,-0.46309905889531694,0.8135811135112043,0.25951051390665175,0.6891458374146133,1.0753850949788963,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.0521334760169494,0.6454845478289585,1.5437793875279486,0.4580478778628409,slow
Billinghurst,Damon EP,Jeremy Olander,6B2jQL05apmJlDZtPIxD3R,2017-04-21,,2.5757529436753246,1.6900618154228557,-1.0214870294984133,0.5925067836875935,1.2198137722115223,-0.5208100810308718,-0.6918835414624902,0.3272089667434962,0.19480109259654027,0.1338621495667477,0.25951051390665175,0.43433769271477785,0.2538771048279807,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0013730904894116,-1.169325954145291,-1.2460239467176022,0.11542096883320516,slow
Bird,Writing of Blues and Yellows (Deluxe Version),Billie Marten,6DzvC1VHpyTFfLBbAYBa7W,2016-09-23,1.2588489312083628,0.012071656297804004,-1.6718391747927792,1.3114319838856436,-0.9829624249876129,-0.8474525902535383,-0.4285721017319513,-0.8902018812179344,-0.16386836377598682,-0.4655178094522722,-1.1455621198626167,0.25951051390665175,0.34940164448149935,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1.6433550894435998,1.488274378494371,-1.111376431685225,0.457586514854127,
Bison on the Plains,Bison on the Plains,Grandaddy,0e0hVla9NkILk2JWOwVCMW,2018-11-19,0.7654774587245902,1.5484057560747757,-0.15457674287898152,-0.40140568338223315,0.043851164324049,-0.8212957702480549,0.18400073788683333,-0.9723056738766883,0.45182067680710336,-0.6251553462113258,0.5089973985292349,0.25951051390665175,0.5192737409480563,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.00677837015266249,0.1502958441506117,0.32967278991535803,-0.027413789814770592,slow
Black Car,Black Car,Beach House,7ESnexsnylx85YfT6ZiSun,2018-05-02,,0.5439332343966377,-0.5889796798169569,-0.2576540157167926,0.1266092745073767,1.3441378933932238,-0.3933667661216763,-0.0889957886059401,0.17244926230966168,-0.5961303395278615,-1.438715312207508,0.25951051390665175,0.5192737409480563,0.2538771048279807,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.07457028996121193,0.05241671107818418,-0.34632252590987417,-0.0754756297994587,
